Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value%
Cambodia,M,Age,35-49,... if she refuses to have sex with him,01/01/2014,5.7
Cameroon,F,Age,25-34,... if she burns the food,01/01/2011,12
Cameroon,F,Age,35-49,... if she burns the food,01/01/2011,14.1
Cameroon,F,Age,15-24,... if she burns the food,01/01/2011,14.4
Cameroon,M,Age,35-49,... if she burns the food,01/01/2011,6.7
Cameroon,M,Age,25-34,... if she burns the food,01/01/2011,7.5
Cameroon,M,Age,15-24,... if she burns the food,01/01/2011,11.4
Cameroon,F,Age,15-24,... for at least one specific reason,01/01/2011,48.9
Cameroon,F,Age,25-34,... for at least one specific reason,01/01/2011,43.5
Cameroon,F,Age,35-49,... for at least one specific reason,01/01/2011,45.8
Cameroon,F,Age,15-24,... if she argues with him,01/01/2011,20.5
Cameroon,F,Age,25-34,... if she argues with him,01/01/2011,20
Cameroon,F,Age,35-49,... if she argues with him,01/01/2011,22.1
Cameroon,F,Age,15-24,... if she goes out without telling him,01/01/2011,26
Cameroon,F,Age,25-34,... if she goes out without telling him,01/01/2011,25.3
Cameroon,F,Age,35-49,... if she goes out without telling him,01/01/2011,28.9
Cameroon,F,Age,15-24,... if she neglects the children,01/01/2011,39.6
Cameroon,F,Age,25-34,... if she neglects the children,01/01/2011,34.9
Cameroon,F,Age,35-49,... if she neglects the children,01/01/2011,36.7
Cameroon,F,Age,15-24,... if she refuses to have sex with him,01/01/2011,12.4
Cameroon,F,Age,25-34,... if she refuses to have sex with him,01/01/2011,13.8
Cameroon,F,Age,35-49,... if she refuses to have sex with him,01/01/2011,17.1
Cameroon,M,Age,15-24,... for at least one specific reason,01/01/2011,42.9
Cameroon,M,Age,25-34,... for at least one specific reason,01/01/2011,36.5
Cameroon,M,Age,35-49,... for at least one specific reason,01/01/2011,34.5
Cameroon,M,Age,15-24,... if she argues with him,01/01/2011,19.4
Cameroon,M,Age,25-34,... if she argues with him,01/01/2011,16.8
Cameroon,M,Age,35-49,... if she argues with him,01/01/2011,15.7
Cameroon,M,Age,15-24,... if she goes out without telling him,01/01/2011,22
Cameroon,M,Age,25-34,... if she goes out without telling him,01/01/2011,20.3
Cameroon,M,Age,35-49,... if she goes out without telling him,01/01/2011,21.2
Cameroon,M,Age,15-24,... if she neglects the children,01/01/2011,32
Cameroon,M,Age,25-34,... if she neglects the children,01/01/2011,27.9
Cameroon,M,Age,35-49,... if she neglects the children,01/01/2011,24.9
Cameroon,M,Age,15-24,... if she refuses to have sex with him,01/01/2011,8.6
Cameroon,M,Age,25-34,... if she refuses to have sex with him,01/01/2011,7.3
Cameroon,M,Age,35-49,... if she refuses to have sex with him,01/01/2011,6.6
Chad,F,Age,35-49,... if she burns the food,01/01/2014,47.4
Chad,F,Age,15-24,... if she burns the food,01/01/2014,47.7
Chad,F,Age,25-34,... if she burns the food,01/01/2014,50.5
Chad,M,Age,35-49,... if she burns the food,01/01/2014,24
Chad,M,Age,25-34,... if she burns the food,01/01/2014,28.6
Chad,M,Age,15-24,... if she burns the food,01/01/2014,29.3
Chad,F,Age,15-24,... for at least one specific reason,01/01/2014,72.2
Chad,F,Age,25-34,... for at least one specific reason,01/01/2014,76.1
Chad,F,Age,35-49,... for at least one specific reason,01/01/2014,72.5
Chad,F,Age,15-24,... if she argues with him,01/01/2014,47.8
Chad,F,Age,25-34,... if she argues with him,01/01/2014,52
Chad,F,Age,35-49,... if she argues with him,01/01/2014,50.1
Chad,F,Age,15-24,... if she goes out without telling him,01/01/2014,56.2
Chad,F,Age,25-34,... if she goes out without telling him,01/01/2014,62.3
Chad,F,Age,35-49,... if she goes out without telling him,01/01/2014,59.1
Chad,F,Age,15-24,... if she neglects the children,01/01/2014,57.9
Chad,F,Age,25-34,... if she neglects the children,01/01/2014,62.6
Chad,F,Age,35-49,... if she neglects the children,01/01/2014,59
Chad,F,Age,15-24,... if she refuses to have sex with him,01/01/2014,37.2
Chad,F,Age,25-34,... if she refuses to have sex with him,01/01/2014,43.3
Chad,F,Age,35-49,... if she refuses to have sex with him,01/01/2014,42.2
Chad,M,Age,15-24,... for at least one specific reason,01/01/2014,53.2
Chad,M,Age,25-34,... for at least one specific reason,01/01/2014,50.5
Chad,M,Age,35-49,... for at least one specific reason,01/01/2014,46.8
Chad,M,Age,15-24,... if she argues with him,01/01/2014,24.4
Chad,M,Age,25-34,... if she argues with him,01/01/2014,20.8
Chad,M,Age,35-49,... if she argues with him,01/01/2014,20.6
Chad,M,Age,15-24,... if she goes out without telling him,01/01/2014,30
Chad,M,Age,25-34,... if she goes out without telling him,01/01/2014,28.1
Chad,M,Age,35-49,... if she goes out without telling him,01/01/2014,25.7
Chad,M,Age,15-24,... if she neglects the children,01/01/2014,38.4
Chad,M,Age,25-34,... if she neglects the children,01/01/2014,37.3
Chad,M,Age,35-49,... if she neglects the children,01/01/2014,34.8
Chad,M,Age,15-24,... if she refuses to have sex with him,01/01/2014,25.9
Chad,M,Age,25-34,... if she refuses to have sex with him,01/01/2014,22.9
Chad,M,Age,35-49,... if she refuses to have sex with him,01/01/2014,21.5
Colombia,F,Age,25-34,... if she burns the food,01/01/2015,0.8
Colombia,F,Age,15-24,... if she burns the food,01/01/2015,1.2
Colombia,F,Age,35-49,... if she burns the food,01/01/2015,1.4
Colombia,M,Age,35-49,... if she burns the food,01/01/2015,1
Colombia,M,Age,25-34,... if she burns the food,01/01/2015,1.1
Colombia,M,Age,15-24,... if she burns the food,01/01/2015,1.4
Colombia,F,Age,15-24,... for at least one specific reason,01/01/2015,3.2
Colombia,F,Age,25-34,... for at least one specific reason,01/01/2015,2.7
Colombia,F,Age,35-49,... for at least one specific reason,01/01/2015,3.4
Colombia,F,Age,15-24,... if she argues with him,01/01/2015,1.3
Colombia,F,Age,25-34,... if she argues with him,01/01/2015,1
Colombia,F,Age,35-49,... if she argues with him,01/01/2015,1.4
Colombia,F,Age,15-24,... if she goes out without telling him,01/01/2015,1.1
Colombia,F,Age,25-34,... if she goes out without telling him,01/01/2015,1.1
Colombia,F,Age,35-49,... if she goes out without telling him,01/01/2015,1.4
Colombia,F,Age,15-24,... if she neglects the children,01/01/2015,2.3
Colombia,F,Age,25-34,... if she neglects the children,01/01/2015,2.1
Colombia,F,Age,35-49,... if she neglects the children,01/01/2015,2.7
Colombia,F,Age,15-24,... if she refuses to have sex with him,01/01/2015,1.1
Colombia,F,Age,25-34,... if she refuses to have sex with him,01/01/2015,0.8
Colombia,F,Age,35-49,... if she refuses to have sex with him,01/01/2015,1.3
Colombia,M,Age,15-24,... for at least one specific reason,01/01/2015,4.8
Colombia,M,Age,25-34,... for at least one specific reason,01/01/2015,3.7
Colombia,M,Age,35-49,... for at least one specific reason,01/01/2015,4
Colombia,M,Age,15-24,... if she argues with him,01/01/2015,1.7
Colombia,M,Age,25-34,... if she argues with him,01/01/2015,1.2
Colombia,M,Age,35-49,... if she argues with him,01/01/2015,1.3
Colombia,M,Age,15-24,... if she goes out without telling him,01/01/2015,1.7
Colombia,M,Age,25-34,... if she goes out without telling him,01/01/2015,1.3
Colombia,M,Age,35-49,... if she goes out without telling him,01/01/2015,1.3
Colombia,M,Age,15-24,... if she neglects the children,01/01/2015,3.5
Colombia,M,Age,25-34,... if she neglects the children,01/01/2015,2.8
Colombia,M,Age,35-49,... if she neglects the children,01/01/2015,2.7
Colombia,M,Age,15-24,... if she refuses to have sex with him,01/01/2015,1.6
Colombia,M,Age,25-34,... if she refuses to have sex with him,01/01/2015,1.1
Colombia,M,Age,35-49,... if she refuses to have sex with him,01/01/2015,1.2
Comoros,F,Age,35-49,... if she burns the food,01/01/2012,10
Comoros,F,Age,25-34,... if she burns the food,01/01/2012,11.6
Comoros,F,Age,15-24,... if she burns the food,01/01/2012,15.1
Comoros,M,Age,35-49,... if she burns the food,01/01/2012,0.9
Comoros,M,Age,25-34,... if she burns the food,01/01/2012,2.9
Comoros,M,Age,15-24,... if she burns the food,01/01/2012,4.8
Comoros,F,Age,15-24,... for at least one specific reason,01/01/2012,42.5
Comoros,F,Age,25-34,... for at least one specific reason,01/01/2012,36
Comoros,F,Age,35-49,... for at least one specific reason,01/01/2012,36.6
Comoros,F,Age,15-24,... if she argues with him,01/01/2012,18.1
Comoros,F,Age,25-34,... if she argues with him,01/01/2012,14.2
Comoros,F,Age,35-49,... if she argues with him,01/01/2012,13.4
Comoros,F,Age,15-24,... if she goes out without telling him,01/01/2012,30.6
Comoros,F,Age,25-34,... if she goes out without telling him,01/01/2012,26.4
Comoros,F,Age,35-49,... if she goes out without telling him,01/01/2012,27
Comoros,F,Age,15-24,... if she neglects the children,01/01/2012,32.9
Comoros,F,Age,25-34,... if she neglects the children,01/01/2012,27
Comoros,F,Age,35-49,... if she neglects the children,01/01/2012,27.7
Comoros,F,Age,15-24,... if she refuses to have sex with him,01/01/2012,20.6
Comoros,F,Age,25-34,... if she refuses to have sex with him,01/01/2012,19.9
Comoros,F,Age,35-49,... if she refuses to have sex with him,01/01/2012,19
Comoros,M,Age,15-24,... for at least one specific reason,01/01/2012,26
Comoros,M,Age,25-34,... for at least one specific reason,01/01/2012,14.1
Comoros,M,Age,35-49,... for at least one specific reason,01/01/2012,8.4
Comoros,M,Age,15-24,... if she argues with him,01/01/2012,11.9
Comoros,M,Age,25-34,... if she argues with him,01/01/2012,4.8
Comoros,M,Age,35-49,... if she argues with him,01/01/2012,1.6
Comoros,M,Age,15-24,... if she goes out without telling him,01/01/2012,10.8
Comoros,M,Age,25-34,... if she goes out without telling him,01/01/2012,5.4
Comoros,M,Age,35-49,... if she goes out without telling him,01/01/2012,3.3
Comoros,M,Age,15-24,... if she neglects the children,01/01/2012,12.8
Comoros,M,Age,25-34,... if she neglects the children,01/01/2012,4.6
Comoros,M,Age,35-49,... if she neglects the children,01/01/2012,4.4
Comoros,M,Age,15-24,... if she refuses to have sex with him,01/01/2012,10.1
Comoros,M,Age,25-34,... if she refuses to have sex with him,01/01/2012,9.5
Comoros,M,Age,35-49,... if she refuses to have sex with him,01/01/2012,3.8
Congo,F,Age,15-24,... if she burns the food,01/01/2011,
Congo,F,Age,25-34,... if she burns the food,01/01/2011,
Congo,F,Age,35-49,... if she burns the food,01/01/2011,
Congo,M,Age,15-24,... if she burns the food,01/01/2011,
Congo,M,Age,25-34,... if she burns the food,01/01/2011,
Congo,M,Age,35-49,... if she burns the food,01/01/2011,
Congo,F,Age,15-24,... for at least one specific reason,01/01/2011,64
Congo,F,Age,25-34,... for at least one specific reason,01/01/2011,58.9
Congo,F,Age,35-49,... for at least one specific reason,01/01/2011,58
Congo,F,Age,15-24,... if she argues with him,01/01/2011,
Congo,F,Age,25-34,... if she argues with him,01/01/2011,
Congo,F,Age,35-49,... if she argues with him,01/01/2011,
Congo,F,Age,15-24,... if she goes out without telling him,01/01/2011,42.8
Congo,F,Age,25-34,... if she goes out without telling him,01/01/2011,39.9
Congo,F,Age,35-49,... if she goes out without telling him,01/01/2011,39.2
Congo,F,Age,15-24,... if she neglects the children,01/01/2011,50.9
Congo,F,Age,25-34,... if she neglects the children,01/01/2011,44.9
Congo,F,Age,35-49,... if she neglects the children,01/01/2011,43.3
Congo,F,Age,15-24,... if she refuses to have sex with him,01/01/2011,24.9
Congo,F,Age,25-34,... if she refuses to have sex with him,01/01/2011,25.9
Congo,F,Age,35-49,... if she refuses to have sex with him,01/01/2011,28.9
Congo,M,Age,15-24,... for at least one specific reason,01/01/2011,48.9
Congo,M,Age,25-34,... for at least one specific reason,01/01/2011,42.9
Congo,M,Age,35-49,... for at least one specific reason,01/01/2011,36.2
Congo,M,Age,15-24,... if she argues with him,01/01/2011,
Congo,M,Age,25-34,... if she argues with him,01/01/2011,
Congo,M,Age,35-49,... if she argues with him,01/01/2011,
Congo,M,Age,15-24,... if she goes out without telling him,01/01/2011,24.1
Congo,M,Age,25-34,... if she goes out without telling him,01/01/2011,21.2
Congo,M,Age,35-49,... if she goes out without telling him,01/01/2011,21.1
Congo,M,Age,15-24,... if she neglects the children,01/01/2011,35.8
Congo,M,Age,25-34,... if she neglects the children,01/01/2011,32.2
Congo,M,Age,35-49,... if she neglects the children,01/01/2011,25.1
Congo,M,Age,15-24,... if she refuses to have sex with him,01/01/2011,15.1
Congo,M,Age,25-34,... if she refuses to have sex with him,01/01/2011,14.1
Congo,M,Age,35-49,... if she refuses to have sex with him,01/01/2011,10.2
Congo Democratic Republic,F,Age,35-49,... if she burns the food,01/01/2013,22.5
Congo Democratic Republic,F,Age,25-34,... if she burns the food,01/01/2013,23.9
Congo Democratic Republic,F,Age,15-24,... if she burns the food,01/01/2013,25.9
Congo Democratic Republic,M,Age,35-49,... if she burns the food,01/01/2013,10.7
Congo Democratic Republic,M,Age,25-34,... if she burns the food,01/01/2013,13.2
Congo Democratic Republic,M,Age,15-24,... if she burns the food,01/01/2013,19.8
Congo Democratic Republic,F,Age,15-24,... for at least one specific reason,01/01/2013,76.3
Congo Democratic Republic,F,Age,25-34,... for at least one specific reason,01/01/2013,75.2
Congo Democratic Republic,F,Age,35-49,... for at least one specific reason,01/01/2013,71.8
Congo Democratic Republic,F,Age,15-24,... if she argues with him,01/01/2013,59.7
Congo Democratic Republic,F,Age,25-34,... if she argues with him,01/01/2013,57.9
Congo Democratic Republic,F,Age,35-49,... if she argues with him,01/01/2013,54.3
Congo Democratic Republic,F,Age,15-24,... if she goes out without telling him,01/01/2013,49.6
Congo Democratic Republic,F,Age,25-34,... if she goes out without telling him,01/01/2013,50.5
Congo Democratic Republic,F,Age,35-49,... if she goes out without telling him,01/01/2013,46.5
Congo Democratic Republic,F,Age,15-24,... if she neglects the children,01/01/2013,52.6
Congo Democratic Republic,F,Age,25-34,... if she neglects the children,01/01/2013,51.7
Congo Democratic Republic,F,Age,35-49,... if she neglects the children,01/01/2013,49.2
Congo Democratic Republic,F,Age,15-24,... if she refuses to have sex with him,01/01/2013,40.8
Congo Democratic Republic,F,Age,25-34,... if she refuses to have sex with him,01/01/2013,46.1
Congo Democratic Republic,F,Age,35-49,... if she refuses to have sex with him,01/01/2013,44.4
Congo Democratic Republic,M,Age,15-24,... for at least one specific reason,01/01/2013,67.6
Congo Democratic Republic,M,Age,25-34,... for at least one specific reason,01/01/2013,60.8
Congo Democratic Republic,M,Age,35-49,... for at least one specific reason,01/01/2013,52.2
Congo Democratic Republic,M,Age,15-24,... if she argues with him,01/01/2013,47.2
Congo Democratic Republic,M,Age,25-34,... if she argues with him,01/01/2013,42.6
Congo Democratic Republic,M,Age,35-49,... if she argues with him,01/01/2013,35.1
Congo Democratic Republic,M,Age,15-24,... if she goes out without telling him,01/01/2013,38.1
Congo Democratic Republic,M,Age,25-34,... if she goes out without telling him,01/01/2013,32.6
Congo Democratic Republic,M,Age,35-49,... if she goes out without telling him,01/01/2013,25.1
Congo Democratic Republic,M,Age,15-24,... if she neglects the children,01/01/2013,45.4
Congo Democratic Republic,M,Age,25-34,... if she neglects the children,01/01/2013,40.7
Congo Democratic Republic,M,Age,35-49,... if she neglects the children,01/01/2013,32.5
Congo Democratic Republic,M,Age,15-24,... if she refuses to have sex with him,01/01/2013,26.6
Congo Democratic Republic,M,Age,25-34,... if she refuses to have sex with him,01/01/2013,21.4
Congo Democratic Republic,M,Age,35-49,... if she refuses to have sex with him,01/01/2013,20.8
Cote d'Ivoire,F,Age,15-24,... if she burns the food,01/01/2011,16
Cote d'Ivoire,F,Age,25-34,... if she burns the food,01/01/2011,16.4
Cote d'Ivoire,F,Age,35-49,... if she burns the food,01/01/2011,16.9
Cote d'Ivoire,M,Age,35-49,... if she burns the food,01/01/2011,7.7
Cote d'Ivoire,M,Age,25-34,... if she burns the food,01/01/2011,11.2
Cote d'Ivoire,M,Age,15-24,... if she burns the food,01/01/2011,17.7
Cote d'Ivoire,F,Age,15-24,... for at least one specific reason,01/01/2011,50.6
Cote d'Ivoire,F,Age,25-34,... for at least one specific reason,01/01/2011,46.3
Cote d'Ivoire,F,Age,35-49,... for at least one specific reason,01/01/2011,45.9
Cote d'Ivoire,F,Age,15-24,... if she argues with him,01/01/2011,35.4
Cote d'Ivoire,F,Age,25-34,... if she argues with him,01/01/2011,33.8
Cote d'Ivoire,F,Age,35-49,... if she argues with him,01/01/2011,33.5
Cote d'Ivoire,F,Age,15-24,... if she goes out without telling him,01/01/2011,25.9
Cote d'Ivoire,F,Age,25-34,... if she goes out without telling him,01/01/2011,27
Cote d'Ivoire,F,Age,35-49,... if she goes out without telling him,01/01/2011,26.9
Cote d'Ivoire,F,Age,15-24,... if she neglects the children,01/01/2011,34.4
Cote d'Ivoire,F,Age,25-34,... if she neglects the children,01/01/2011,31.7
Cote d'Ivoire,F,Age,35-49,... if she neglects the children,01/01/2011,31.6
Cote d'Ivoire,F,Age,15-24,... if she refuses to have sex with him,01/01/2011,20.2
Cote d'Ivoire,F,Age,25-34,... if she refuses to have sex with him,01/01/2011,21.4
Cote d'Ivoire,F,Age,35-49,... if she refuses to have sex with him,01/01/2011,23.6
Cote d'Ivoire,M,Age,15-24,... for at least one specific reason,01/01/2011,49
Cote d'Ivoire,M,Age,25-34,... for at least one specific reason,01/01/2011,42.8
Cote d'Ivoire,M,Age,35-49,... for at least one specific reason,01/01/2011,32.2
Cote d'Ivoire,M,Age,15-24,... if she argues with him,01/01/2011,30.6
Cote d'Ivoire,M,Age,25-34,... if she argues with him,01/01/2011,25
Cote d'Ivoire,M,Age,35-49,... if she argues with him,01/01/2011,20.3
Cote d'Ivoire,M,Age,15-24,... if she goes out without telling him,01/01/2011,24.6
Cote d'Ivoire,M,Age,25-34,... if she goes out without telling him,01/01/2011,22
Cote d'Ivoire,M,Age,35-49,... if she goes out without telling him,01/01/2011,18.7
Cote d'Ivoire,M,Age,15-24,... if she neglects the children,01/01/2011,33.5
Cote d'Ivoire,M,Age,25-34,... if she neglects the children,01/01/2011,30.9
Cote d'Ivoire,M,Age,35-49,... if she neglects the children,01/01/2011,20.6
Cote d'Ivoire,M,Age,15-24,... if she refuses to have sex with him,01/01/2011,14.1
Cote d'Ivoire,M,Age,25-34,... if she refuses to have sex with him,01/01/2011,11.4
Cote d'Ivoire,M,Age,35-49,... if she refuses to have sex with him,01/01/2011,9.1
Dominican Republic,F,Age,25-34,... if she burns the food,01/01/2013,0.4
Dominican Republic,F,Age,15-24,... if she burns the food,01/01/2013,0.7
Dominican Republic,F,Age,35-49,... if she burns the food,01/01/2013,0.7
Dominican Republic,M,Age,35-49,... if she burns the food,01/01/2013,0.5
Dominican Republic,M,Age,25-34,... if she burns the food,01/01/2013,0.7
Dominican Republic,M,Age,15-24,... if she burns the food,01/01/2013,1.4
Dominican Republic,F,Age,15-24,... for at least one specific reason,01/01/2013,2.9
Dominican Republic,F,Age,25-34,... for at least one specific reason,01/01/2013,2.3
Dominican Republic,F,Age,35-49,... for at least one specific reason,01/01/2013,1.8
Dominican Republic,F,Age,15-24,... if she argues with him,01/01/2013,0.8
Dominican Republic,F,Age,25-34,... if she argues with him,01/01/2013,0.6
Dominican Republic,F,Age,35-49,... if she argues with him,01/01/2013,0.6
Dominican Republic,F,Age,15-24,... if she goes out without telling him,01/01/2013,0.7
Dominican Republic,F,Age,25-34,... if she goes out without telling him,01/01/2013,1.1
Dominican Republic,F,Age,35-49,... if she goes out without telling him,01/01/2013,0.7
Dominican Republic,F,Age,15-24,... if she neglects the children,01/01/2013,1.9
Dominican Republic,F,Age,25-34,... if she neglects the children,01/01/2013,1.7
Dominican Republic,F,Age,35-49,... if she neglects the children,01/01/2013,1.5
Dominican Republic,F,Age,15-24,... if she refuses to have sex with him,01/01/2013,0.5
Dominican Republic,F,Age,25-34,... if she refuses to have sex with him,01/01/2013,0.3
Dominican Republic,F,Age,35-49,... if she refuses to have sex with him,01/01/2013,0.3
Dominican Republic,M,Age,15-24,... for at least one specific reason,01/01/2013,6.2
Dominican Republic,M,Age,25-34,... for at least one specific reason,01/01/2013,3.6
Dominican Republic,M,Age,35-49,... for at least one specific reason,01/01/2013,2.2
Dominican Republic,M,Age,15-24,... if she argues with him,01/01/2013,1.5
Dominican Republic,M,Age,25-34,... if she argues with him,01/01/2013,1
Dominican Republic,M,Age,35-49,... if she argues with him,01/01/2013,0.6
Dominican Republic,M,Age,15-24,... if she goes out without telling him,01/01/2013,3.4
Dominican Republic,M,Age,25-34,... if she goes out without telling him,01/01/2013,1.9
Dominican Republic,M,Age,35-49,... if she goes out without telling him,01/01/2013,1.1
Dominican Republic,M,Age,15-24,... if she neglects the children,01/01/2013,3.6
Dominican Republic,M,Age,25-34,... if she neglects the children,01/01/2013,2.1
Dominican Republic,M,Age,35-49,... if she neglects the children,01/01/2013,1
Dominican Republic,M,Age,15-24,... if she refuses to have sex with him,01/01/2013,0.8
Dominican Republic,M,Age,25-34,... if she refuses to have sex with him,01/01/2013,0.9
Dominican Republic,M,Age,35-49,... if she refuses to have sex with him,01/01/2013,0.2
Egypt,F,Age,25-34,... if she burns the food,01/01/2014,6.5
Egypt,F,Age,15-24,... if she burns the food,01/01/2014,7.3
Egypt,F,Age,35-49,... if she burns the food,01/01/2014,7.3
Egypt,M,Age,15-24,... if she burns the food,01/01/2014,
Egypt,M,Age,25-34,... if she burns the food,01/01/2014,
Egypt,M,Age,35-49,... if she burns the food,01/01/2014,
Egypt,F,Age,15-24,... for at least one specific reason,01/01/2014,40.5
Egypt,F,Age,25-34,... for at least one specific reason,01/01/2014,33.7
Egypt,F,Age,35-49,... for at least one specific reason,01/01/2014,35.5
Egypt,F,Age,15-24,... if she argues with him,01/01/2014,14.4
Egypt,F,Age,25-34,... if she argues with him,01/01/2014,11.5
Egypt,F,Age,35-49,... if she argues with him,01/01/2014,13.3
Egypt,F,Age,15-24,... if she goes out without telling him,01/01/2014,29.1
Egypt,F,Age,25-34,... if she goes out without telling him,01/01/2014,23.5
Egypt,F,Age,35-49,... if she goes out without telling him,01/01/2014,26
Egypt,F,Age,15-24,... if she neglects the children,01/01/2014,27.6
Egypt,F,Age,25-34,... if she neglects the children,01/01/2014,22.2
Egypt,F,Age,35-49,... if she neglects the children,01/01/2014,24.6
Egypt,F,Age,15-24,... if she refuses to have sex with him,01/01/2014,20.6
Egypt,F,Age,25-34,... if she refuses to have sex with him,01/01/2014,18.3
Egypt,F,Age,35-49,... if she refuses to have sex with him,01/01/2014,21.2
Egypt,M,Age,15-24,... for at least one specific reason,01/01/2014,
Egypt,M,Age,25-34,... for at least one specific reason,01/01/2014,
Egypt,M,Age,35-49,... for at least one specific reason,01/01/2014,
Egypt,M,Age,15-24,... if she argues with him,01/01/2014,
Egypt,M,Age,25-34,... if she argues with him,01/01/2014,
Egypt,M,Age,35-49,... if she argues with him,01/01/2014,
Egypt,M,Age,15-24,... if she goes out without telling him,01/01/2014,
Egypt,M,Age,25-34,... if she goes out without telling him,01/01/2014,
Egypt,M,Age,35-49,... if she goes out without telling him,01/01/2014,
Egypt,M,Age,15-24,... if she neglects the children,01/01/2014,
Egypt,M,Age,25-34,... if she neglects the children,01/01/2014,
Egypt,M,Age,35-49,... if she neglects the children,01/01/2014,
Egypt,M,Age,15-24,... if she refuses to have sex with him,01/01/2014,
Egypt,M,Age,25-34,... if she refuses to have sex with him,01/01/2014,
Egypt,M,Age,35-49,... if she refuses to have sex with him,01/01/2014,
Eritrea,F,Age,25-34,... if she burns the food,01/01/2002,27.4
Eritrea,F,Age,15-24,... if she burns the food,01/01/2002,29.3
Eritrea,F,Age,35-49,... if she burns the food,01/01/2002,30.7
Eritrea,M,Age,15-24,... if she burns the food,01/01/2002,
Eritrea,M,Age,25-34,... if she burns the food,01/01/2002,
Eritrea,M,Age,35-49,... if she burns the food,01/01/2002,
Eritrea,F,Age,15-24,... for at least one specific reason,01/01/2002,69.4
Eritrea,F,Age,25-34,... for at least one specific reason,01/01/2002,70.1
Eritrea,F,Age,35-49,... for at least one specific reason,01/01/2002,73
Eritrea,F,Age,15-24,... if she argues with him,01/01/2002,42.6
Eritrea,F,Age,25-34,... if she argues with him,01/01/2002,44.5
Eritrea,F,Age,35-49,... if she argues with him,01/01/2002,47.2
Eritrea,F,Age,15-24,... if she goes out without telling him,01/01/2002,49.5
Eritrea,F,Age,25-34,... if she goes out without telling him,01/01/2002,51.4
Eritrea,F,Age,35-49,... if she goes out without telling him,01/01/2002,54.7
Eritrea,F,Age,15-24,... if she neglects the children,01/01/2002,50.6
Eritrea,F,Age,25-34,... if she neglects the children,01/01/2002,50.2
Eritrea,F,Age,35-49,... if she neglects the children,01/01/2002,52.2
Eritrea,F,Age,15-24,... if she refuses to have sex with him,01/01/2002,43.6
Eritrea,F,Age,25-34,... if she refuses to have sex with him,01/01/2002,48.3
Eritrea,F,Age,35-49,... if she refuses to have sex with him,01/01/2002,53.1
Eritrea,M,Age,15-24,... for at least one specific reason,01/01/2002,
Eritrea,M,Age,25-34,... for at least one specific reason,01/01/2002,
Eritrea,M,Age,35-49,... for at least one specific reason,01/01/2002,
Eritrea,M,Age,15-24,... if she argues with him,01/01/2002,
Eritrea,M,Age,25-34,... if she argues with him,01/01/2002,
Eritrea,M,Age,35-49,... if she argues with him,01/01/2002,
Eritrea,M,Age,15-24,... if she goes out without telling him,01/01/2002,
Eritrea,M,Age,25-34,... if she goes out without telling him,01/01/2002,
Eritrea,M,Age,35-49,... if she goes out without telling him,01/01/2002,
Eritrea,M,Age,15-24,... if she neglects the children,01/01/2002,
Eritrea,M,Age,25-34,... if she neglects the children,01/01/2002,
Eritrea,M,Age,35-49,... if she neglects the children,01/01/2002,
Eritrea,M,Age,15-24,... if she refuses to have sex with him,01/01/2002,
Eritrea,M,Age,25-34,... if she refuses to have sex with him,01/01/2002,
Eritrea,M,Age,35-49,... if she refuses to have sex with him,01/01/2002,
Eswatini,F,Age,35-49,... if she burns the food,01/01/2006,2
Eswatini,F,Age,25-34,... if she burns the food,01/01/2006,2.4
Eswatini,F,Age,15-24,... if she burns the food,01/01/2006,3.7
Eswatini,M,Age,25-34,... if she burns the food,01/01/2006,1.5
Eswatini,M,Age,35-49,... if she burns the food,01/01/2006,2.7
Eswatini,M,Age,15-24,... if she burns the food,01/01/2006,6.1
Eswatini,F,Age,15-24,... for at least one specific reason,01/01/2006,31.5
Eswatini,F,Age,25-34,... for at least one specific reason,01/01/2006,15.7
Eswatini,F,Age,35-49,... for at least one specific reason,01/01/2006,16.2
Eswatini,F,Age,15-24,... if she argues with him,01/01/2006,23.4
Eswatini,F,Age,25-34,... if she argues with him,01/01/2006,11.7
Eswatini,F,Age,35-49,... if she argues with him,01/01/2006,11.5
Eswatini,F,Age,15-24,... if she goes out without telling him,01/01/2006,13.5
Eswatini,F,Age,25-34,... if she goes out without telling him,01/01/2006,4.5
Eswatini,F,Age,35-49,... if she goes out without telling him,01/01/2006,6.6
Eswatini,F,Age,15-24,... if she neglects the children,01/01/2006,17
Eswatini,F,Age,25-34,... if she neglects the children,01/01/2006,6.3
Eswatini,F,Age,35-49,... if she neglects the children,01/01/2006,5.7
Eswatini,F,Age,15-24,... if she refuses to have sex with him,01/01/2006,3.2
Eswatini,F,Age,25-34,... if she refuses to have sex with him,01/01/2006,3.2
Eswatini,F,Age,35-49,... if she refuses to have sex with him,01/01/2006,3.6
Eswatini,M,Age,15-24,... for at least one specific reason,01/01/2006,41.7
Eswatini,M,Age,25-34,... for at least one specific reason,01/01/2006,21.9
Eswatini,M,Age,35-49,... for at least one specific reason,01/01/2006,16.7
Eswatini,M,Age,15-24,... if she argues with him,01/01/2006,30.5
Eswatini,M,Age,25-34,... if she argues with him,01/01/2006,15.7
Eswatini,M,Age,35-49,... if she argues with him,01/01/2006,11.6
Eswatini,M,Age,15-24,... if she goes out without telling him,01/01/2006,20.3
Eswatini,M,Age,25-34,... if she goes out without telling him,01/01/2006,9.9
